Program=[Retail],Distributor View=[Manufacturing],View By=[ASIN],Countries=[US],Businesses=[Chronicle],Locale=[en_US],Currency=[USD],Reporting Range=[Month],Viewing Range=[12/1/22 - 12/31/22],Report Updated=[8/19/24]
ASIN,"Product Title",Brand,"Ordered Revenue","Ordered Revenue - Prior Period","Ordered Revenue - Same Period Last Year","Ordered Units","Ordered Units - Prior Period","Ordered Units - Same Period Last Year","Shipped Revenue","Shipped Revenue - Prior Period","Shipped Revenue - Same Period Last Year","Shipped COGS","Shipped COGS - Prior Period","Shipped COGS - Same Period Last Year","Shipped Units","Shipped Units - Prior Period","Shipped Units - Same Period Last Year","Customer Returns","Customer Returns - Prior Period","Customer Returns - Same Period Last Year"
1452164150,"Platters and Boards: Beautiful, Casual Spreads for Every Occasion","Chronicle Books","$70,121.79","114.14%","-55.81%","4,379","110.93%","-57.56%","$74,076.51","156.43%","-54.76%","$53,114.44","151.45%","-56.54%","4,626","151.41%","-56.54%",163,"270.45%","-25.91%"
145217363X,"Cat Tarot: 78 Cards & Guidebook (-)","Chronicle Books","$69,273.86","56.39%","-24.49%","3,867","56.69%","-28.28%","$75,732.32","106.26%","-18.87%","$38,822.22","106.80%","-22.91%","4,229","106.80%","-22.91%",33,"83.33%","-25.00%"
1797204726,"Construction Site: Road Crew, Coming Through! (Goodnight, Goodnight, Construc)","Chronicle Books","$67,725.00","20.15%","-37.53%","5,375","20.25%","-25.86%","$75,772.28","55.11%","-33.76%","$49,993.86","55.77%","-21.07%","6,012","55.15%","-21.37%",90,"233.33%","-4.26%"
1797213873,"Construction Site: Farming Strong All Year Long (Goodnight, Goodnight, Construc)","Chronicle Books","$67,547.79","25.51%",,"4,553","26.09%",,"$75,117.74","-12.41%",,"$41,545.42","-12.30%",,"5,011","-12.41%",,49,"96.00%",
073535961X,"Galison Houseplant Jungle 1000 Piece Jigsaw Puzzle for Adults – Plant Jigsaw Puzzle with Mix of Succulents & Other Household Plants – Fun Indoor Activity, Multicolor",Galison,"$66,578.92","59.20%","-59.08%","3,917","35.49%","-59.10%","$72,194.73","103.73%","-56.21%","$35,688.44","83.84%","-53.10%","4,290","73.47%","-55.91%",56,"366.67%","-25.33%"
0811843513,"The Ultimate Bar Book: The Comprehensive Guide to Over 1,000 Cocktails (Cocktail Book, Bartender Book, Mixology Book, Mixed Drinks Recipe Book)","Chronicle Books","$66,033.48","91.90%","4.65%","2,971","92.67%","-25.16%","$69,788.13","130.35%","1.79%","$36,008.22","133.51%","-9.48%","3,144","132.37%","-27.44%",51,"264.29%","-50.00%"
1452168660,"Studio Ghibli: 100 Collectible Postcards: Final Frames from the Feature Films (1984-2014)","Chronicle Books","$65,995.84","107.27%","-1.03%","3,286","108.37%","1.23%","$69,998.48","161.66%","4.32%","$36,937.50","166.46%","7.17%","3,498","166.41%","7.17%",19,"171.43%","-32.14%"
1452178593,"Press Here (Herve Tullet)","Chronicle Books","$63,465.78","24.36%","-1.44%","7,854","24.35%","-1.43%","$69,440.92","53.20%","3.11%","$35,858.36","53.73%","3.72%","8,593","53.17%","3.13%",210,"79.49%","32.08%"
1452168369,"Mindfulness Cards: Simple Practices for Everyday Life","Chronicle Books","$59,505.20","159.12%","-2.21%","5,120","159.37%","-2.33%","$60,789.18","189.47%","-2.50%","$40,801.80","189.81%","-2.61%","5,231","189.81%","-2.61%",42,"281.82%","-44.74%"
1797204297,"Construction Site: Merry and Bright: A Christmas Lift-the-Flap Book (Goodnight, Goodnight, Construc)","Chronicle Books","$55,784.47","0.25%","-58.54%","7,632","-0.63%","-35.25%","$62,666.40","25.38%","-57.19%","$51,086.51","25.70%","-33.14%","8,541","25.68%","-33.16%",133,"241.03%","-40.89%"
1452174474,"Nordic Tales: Folktales from Norway, Sweden, Finland, Iceland, and Denmark (Nordic Folklore and Stories, Illustrated Nordic Book for Teens and Adults) (Tales of)","Chronicle Books","$54,808.14","74.87%","34.26%","3,264","74.92%","39.85%","$58,304.89","116.16%","37.97%","$39,900.17","116.34%","43.14%","3,472","116.19%","43.71%",29,"70.59%","-6.45%"
1797221302,"Manifest: 7 Steps to Living Your Best Life","Chronicle Prism","$54,468.45","178.98%",,"3,688","183.47%",,"$52,147.58","168.98%",,"$31,888.50","169.02%",,"3,473","169.43%",,54,"42.11%",
1646140001,"Everything Sad Is Untrue: (a true story)","LEVINE QUERIDO","$52,491.98","74.95%","274.75%","3,334","75.47%","277.15%","$54,733.70","107.69%","211.75%","$28,534.68","107.60%","213.67%","3,441","107.29%","213.39%",44,"91.30%","144.44%"
1452164622,"Modern One Line a Day: A Five-Year Memory Book","Chronicle Books","$52,458.82","142.26%","-39.03%","3,437","142.21%","-43.01%","$52,290.96","176.79%","-37.73%","$26,730.90","176.82%","-42.32%","3,426","176.74%","-42.32%",58,"13.73%","-36.26%"
1787136612,"How to Make Anything Gluten-Free: Over 100 recipes for everything from home comforts to fakeaways, cakes to dessert, brunch to bread!","Quadrille Publishing","$49,570.84","66.82%","64.73%","1,859","37.50%","64.51%","$54,725.21","124.96%","68.36%","$29,884.17","95.62%","76.70%","2,100","89.70%","72.13%",34,"61.90%","-22.73%"
1784881112,"365 Days of Art: A Creative Exercise for Every Day of the Year","Quadrille Publishing","$49,392.54","219.98%","-4.08%","3,554","219.89%","-4.20%","$50,981.37","292.42%","-2.34%","$37,634.38","313.81%","3.50%","3,669","292.41%","-2.45%",35,"600.00%","-7.89%"
0811877825,"Goodnight, Goodnight, Construction Site","Chronicle Books","$49,370.47","9.26%","-2.17%","3,967","10.90%","13.90%","$54,468.48","33.09%","4.63%","$33,715.56","33.45%","19.97%","4,308","33.37%","19.90%",119,"27.96%","75.00%"
1452137579,"642 Tiny Things to Draw: (Drawing for Kids, Drawing Books, How to Draw Books)","Chronicle Books","$49,148.41","88.27%","-29.94%","4,938","88.26%","-30.52%","$51,984.88","127.79%","-36.80%","$23,937.77","127.92%","-39.60%","5,224","127.82%","-39.50%",154,"755.56%","-55.62%"
1797209922,"On Masa: Techniques, Recipes, and Reflections on a Timeless Staple","Chronicle Books","$48,572.00","66.15%","34,594.29%","1,651","74.52%","41,175.00%","$50,191.27","88.03%",,"$27,640.20","98.93%",,"1,698","96.76%",,18,"-5.26%",
1797210726,"Lego Rainbow Bricks Puzzle: 1000-piece","Chronicle Books","$46,661.08","86.79%","0.26%","4,385","120.35%","68.65%","$47,928.36","114.23%","-0.43%","$37,236.08","159.98%","67.65%","4,508","159.98%","67.65%",45,"1,025.00%","15.38%"
1797208829,"Six California Kitchens: A Collection of Recipes, Stories, and Cooking Lessons from a Pioneer of California Cuisine","Chronicle Books","$45,926.68","239.29%","6,460.95%","1,559","239.65%","7,695.00%","$47,047.30","285.35%",,"$26,208.70","292.88%",,"1,595","285.27%",,34,"161.54%",
1452145768,"Floret Farm's Cut Flower Garden: Grow, Harvest, and Arrange Stunning Seasonal Blooms (Floret Farms x Chronicle Books)","Chronicle Books","$45,483.02","59.24%","-29.49%","2,024","59.12%","-33.88%","$47,827.79","86.18%","-27.43%","$29,352.63","85.80%","-31.90%","2,128","85.85%","-31.95%",42,"35.48%","-41.67%"
179721067X,"Anne Taintor 2023 Wall Calendar","Chronicle Books","$45,103.12","73.89%","300,788.06%","3,612","99.01%","361,100.00%","$47,084.41","108.67%",,"$24,911.38","130.84%",,"3,610","130.82%",,26,"420.00%",
0735366721,"Galison Merry Moonlight Skaters 500 Piece Foil Puzzle from Galison - Featuring Beautiful Illustrations of a Festive Winter Scene with Gold Foil Accents, 20"" x 20"", Makes a Wonderful",Galison,"$43,659.45","-28.25%",,"2,839","-32.23%",,"$64,400.20","66.04%","4,568.41%","$31,795.80","59.27%","4,908.79%","4,240","56.80%","4,508.70%",43,"53.57%","377.78%"
0735362297,"Galison Charlie Brown Peanuts Christmas 1000 Piece Jigsaw Puzzle for Families, Holiday Puzzle with Festive Themes (0735362297)",Galison,"$42,820.21","57.81%","0.36%","2,519","57.83%","0.40%","$45,606.45","87.57%","1.41%","$22,763.34","90.06%","10.10%","2,683","87.62%","1.48%",36,"620.00%","-21.74%"
1452164606,"Celestial One Line a Day","Chronicle Books","$41,621.12","111.90%","-26.25%","2,728","91.17%","-26.13%","$41,087.40","137.85%","-25.78%","$21,260.40","119.99%","-24.74%","2,726","120.02%","-24.74%",57,"103.57%","32.56%"
1452170444,"Edibles: Small Bites for the Modern Cannabis Kitchen","Chronicle Books","$41,559.44","139.20%","-31.82%","2,314","139.30%","-31.82%","$43,502.67","190.72%","-30.54%","$22,257.81","190.89%","-30.50%","2,422","190.76%","-30.54%",18,"350.00%","-62.50%"
0735334218,"Mudpuppy My ABC's — Ring Flashcards 26 Durable Double Sided Alphabet Cards And Reclosable Ring With Colorful Art For Kids Ages 3+ Perfect For Preschool Or Travel For Teachers And Parents",Mudpuppy,"$39,970.08","19.86%","18.48%","3,607","22.19%","38.89%","$46,942.96","77.53%","33.94%","$27,663.48","84.80%","57.79%","4,256","84.80%","57.75%",28,"47.37%","16.67%"
1797212273,"The Field Guide to Dumb Birds of the Whole Stupid World","Chronicle Books","$38,806.10","130.52%","250.10%","2,862","118.14%","295.30%","$40,974.78","194.61%","167.15%","$22,479.54","183.70%","185.06%","3,037","181.46%","186.51%",30,"500.00%",
1743793456,"This is Home: The Art of Simple Living","Hardie Grant","$38,602.49","-24.07%","-36.27%","1,016","-24.07%","-48.08%","$42,479.84","-9.61%","-30.44%","$23,150.24","-9.50%","-36.24%","1,118","-9.62%","-43.34%",62,"24.00%","-36.73%"
1797202642,"Everyone Poops (Taro Gomi)","Chronicle Books","$37,672.80","8.90%","-7.25%","2,640","10.74%","-15.79%","$39,500.29","24.01%","-4.40%","$21,653.86","26.50%","-13.96%","2,768","26.45%","-13.96%",38,"11.76%","-20.83%"
179721134X,"Horizontal Parenting: How to Entertain Your Kid While Lying Down","Chronicle Books","$37,382.40","100.66%","325.91%","2,777","100.65%","357.50%","$38,688.65","133.12%","325.42%","$20,477.60","141.36%","389.26%","2,874","133.09%","372.70%",30,"200.00%","57.89%"
1452152160,"Mighty, Mighty Construction Site (Goodnight, Goodnight, Construc)","Chronicle Books","$37,350.65","11.86%","-10.35%","2,802","11.63%","-9.35%","$40,783.92","35.03%","-6.10%","$23,952.15","34.87%","-5.09%","3,060","34.74%","-5.18%",55,"103.70%","-8.33%"
1797200925,"Disney A Year of Animation: 2023 Daily Calendar","Chronicle Books","$36,971.87","30.13%","123,221.78%","2,967","49.10%","148,250.00%","$40,500.82","101.46%",,"$21,715.79","112.04%",,"2,943","110.67%",,30,"66.67%",
145216746X,"After Dinner Amusements: Charades: 50 Cards with 200 Playful Prompts (Charades Game for Adults and Family, Portable Camping and Holiday Games)","Chronicle Books","$36,605.92","206.63%","196.42%","4,137","196.35%","189.71%","$38,449.24","278.55%","174.36%","$17,695.40","278.75%","174.44%","4,295","278.75%","174.44%",37,"428.57%","68.18%"
1452182388,"Chronicle Books Fitness Dice: 7 Wooden Dice, Over 45,000 Workout Routines","Chronicle Books","$36,518.11","9.57%","841.93%","2,161","2.47%","954.15%","$42,501.34","56.77%","663.96%","$21,843.60","52.19%","752.04%","2,505","52.19%","752.04%",29,"314.29%","11.54%"
1452172188,"The Worst-Case Scenario Survival Handbook: Expert Advice for Extreme Situations (Survival Handbook, Wilderness Survival Guide, Funny Books): Expert Advice for Extreme Situations","Chronicle Books","$36,292.03","169.32%","-32.86%","2,469","169.25%","-40.09%","$38,054.83","232.83%","-30.68%","$22,583.63","232.81%","-38.13%","2,589","232.78%","-38.15%",30,"200.00%","-31.82%"
1797216228,"Stay Curious and Keep Exploring: 50 Amazing, Bubbly, and Creative Science Experiments to Do with the Whole Family","Chronicle Prism","$35,620.27","-2.66%",,"1,876","-2.65%",,"$41,038.13","21.41%",,"$23,689.83","26.24%",,"2,160","21.55%",,37,"27.59%",
0735366748,"Galison Twinkle Town 500 Piece Puzzle from Galison - Featuring Colorful and Whimsical Illustrations of a Festive Snowy Town, 20"" x 20"", Makes a Wonderful Gift",Galison,"$35,078.97","38.75%","673.97%","2,492","36.70%","750.51%","$39,882.38","99.51%","596.95%","$19,857.88","96.32%","726.68%","2,837","96.20%","660.59%",45,"462.50%","-10.00%"
179721019X,"LEGO Minifigure Faces 1000-Piece Jigsaw Puzzle","Chronicle Books","$34,994.83","22.94%","-4.04%","3,434","20.49%","58.83%","$37,602.69","24.57%","-0.15%","$30,793.28","23.81%","67.03%","3,728","23.81%","67.03%",82,"22.39%","203.70%"
2848019425,"The Ultimate Book of Vehicles: From Around the World (Ultimate Book, 1)",Tourbillon,"$34,989.31","22.71%","7.86%","1,691","22.80%","7.78%","$43,416.62","113.51%","30.51%","$22,195.88","113.64%","30.41%","2,098","113.65%","30.39%",21,"-16.00%","-36.36%"
1452145032,"TouchThinkLearn: ABC","Chronicle Books","$34,440.02","55.37%","-30.61%","1,681","55.36%","-23.80%","$36,487.60","84.05%","-29.55%","$20,483.49","84.01%","-22.64%","1,781","83.99%","-22.63%",35,"52.17%","-47.76%"
1452178739,"Tartine: Revised Edition: A Classic Revisited: 68 All-New Recipes + 55 Updated Favorites","Chronicle Books","$33,805.21","78.67%","-18.41%","1,379","79.32%","-16.68%","$36,258.22","122.17%","-15.11%","$27,206.40","122.63%","-13.40%","1,478","122.59%","-13.36%",21,"50.00%","-25.00%"
0735345759,"Mudpuppy Unicorns Glow-In-The-Dark Puzzle, 100 Pieces – Age 5+, 18” x 12”, Perfect for Family Time, Finished Puzzle Shows Vibrant Illustrations of Unicorns (9780735345751), 1 ea",Mudpuppy,"$33,537.09","83.89%","-19.99%","2,796","83.71%","-20.02%","$36,762.40","142.95%","-14.81%","$18,373.20","144.98%","-7.52%","3,065","142.68%","-14.84%",36,"100.00%","0.00%"
1452101248,"Plenty: Vibrant Vegetable Recipes from London's Ottolenghi",Danerhouse,"$33,401.45","139.98%","-31.61%","1,859","139.87%","-31.35%","$41,264.48","675.38%","-16.00%","$37,030.00","679.66%","-15.57%","2,300","679.66%","-15.53%",22,"120.00%","-61.40%"
178488524X,"Pasta Grannies: Comfort Cooking: Traditional Family Recipes From Italy’s Best Home Cooks","Hardie Grant","$33,120.42","53.26%",,"1,148","54.72%",,"$34,203.24","-26.49%",,"$17,509.05","-26.39%",,"1,171","-26.40%",,22,"-15.38%",
0735366543,"Galison Plant Shelfie 1000 Piece Puzzle from Galison - Featuring Beautiful Illustrations of Houseplants, Books and Knickknacks, 27"" x 20"", Fun & Challenging, for The Botanical Lover in Your Life",Galison,"$32,809.84","125.07%","108.95%","1,931","125.06%","108.98%","$34,627.77","181.51%","105.61%","$17,314.16","185.03%","121.42%","2,038","181.49%","105.65%",16,"100.00%","6.67%"
0735351937,"Mudpuppy Map of the United States of America Puzzle, 70 Pieces, 23”x16.5"", Ideal for Kids Age 5+, Learn all 50 States by Name & Capital, Double-Sided Geography Puzzle with Pieces Shaped like the State",Mudpuppy,"$32,059.15","83.04%","-59.14%","2,105","83.04%","-55.33%","$34,785.32","133.76%","-56.35%","$19,241.28","135.46%","-48.54%","2,284","133.78%","-52.23%",40,"471.43%","-18.37%"
1452178917,"Mythos: (Ancient Greek Mythology Book for Adults, Modern Telling of Classical Greek Myths Book) (Stephen Fry's Greek Myths, 1)","Chronicle Books","$31,893.00","81.34%","1,151.59%","1,706","81.30%","1,182.71%","$34,004.97","128.00%","13,851.90%","$25,244.38","129.47%","15,566.12%","1,819","127.94%","16,436.36%",22,"214.29%","1,000.00%"
0735351961,"Mudpuppy Rainforest — 64 Piece Search & Find Puzzle Jigsaw Puzzle Featuring Diverse and Exotic Rainforest Animals and Over 40 Hidden Images to Find for Ages 4+",Mudpuppy,"$31,424.03","99.92%","-47.51%","2,054","100.98%","-42.99%","$34,099.78","165.99%","-46.00%","$18,945.82","167.90%","-41.36%","2,229","167.91%","-41.36%",21,"600.00%","-44.74%"
1452172579,"Chronicle Books Pendleton Backgammon: Travel-Ready Roll-Up Game (Camping Games, Gift for Outdoor Enthusiasts)","Chronicle Books","$31,190.92","54.90%","169.91%","1,180","47.32%","160.49%","$35,426.50","126.21%","192.36%","$21,767.20","117.01%","184.63%","1,352","117.01%","184.63%",19,"137.50%","533.33%"
1786279118,"Laurence King The World of Jane Austen 1000 Piece Puzzle","Laurence King","$30,988.59","72.60%","-18.65%","1,797","73.62%","-6.45%","$33,557.84","125.45%","-15.16%","$17,903.20","127.07%","-2.21%","1,946","127.07%","-2.21%",25,"177.78%","-7.41%"
1452172897,"Floret Farm’s A Year in Flowers: Designing Gorgeous Arrangements for Every Season (Floret Farms x Chronicle Books)","Chronicle Books","$30,471.56","59.42%","-40.73%","1,604","59.60%","-25.26%","$31,990.76","85.83%","-39.58%","$23,215.08","86.15%","-23.81%","1,684","86.08%","-23.80%",46,"109.09%","-13.21%"
1797216511,"Grumpy Cat 2023 Wall Calendar","Chronicle Books","$29,893.64","116.75%",,"2,292","128.29%",,"$29,480.14","134.77%",,"$15,055.80","146.28%",,"2,182","146.28%",,20,"300.00%",
1452161682,"Chronicle Books Yoga Dice: 7 Wooden Dice, Thousands of Possible Combinations! (Meditation Gifts, Workout Dice, Yoga for Beginners, Dice Games, Yoga Gifts for Women)","Chronicle Books","$29,495.70","221.87%","-28.80%","1,801","250.39%","-28.13%","$30,642.00","293.88%","-27.27%","$15,678.56","330.36%","-29.52%","1,798","330.14%","-29.55%",14,"600.00%","-48.15%"
1786274949,"Extraordinary Things to Cut Out and Collage","Laurence King Publishing","$29,134.96","27.75%","-22.88%","1,816","40.88%","-13.52%","$31,289.99","52.32%","-21.12%","$17,969.19","70.43%","-11.42%","1,953","70.42%","-11.43%",37,"54.17%","60.87%"
1797214489,"Things to Look Forward To: 52 Large and Small Joys for Today and Every Day","Chronicle Books","$28,967.17","242.42%","7,788.66%","1,545","241.81%","9,556.25%","$25,085.59","222.61%",,"$14,056.32","223.87%",,"1,320","221.17%",,18,"-5.26%",
0811826023,"Peek-a Who? (Lift the Flap Books, Interactive Books for Kids, Interactive Read Aloud Books)","Chronicle Books","$28,929.45","7.68%","-23.43%","4,895","7.68%","-9.99%","$30,761.55","22.18%","-23.14%","$16,687.49","22.42%","-9.60%","5,205","22.18%","-9.62%",82,"43.86%","-4.65%"
1452182698,"The Flavor Equation: The Science of Great Cooking Explained + More Than 100 Essential Recipes","Chronicle Books","$28,359.81","171.28%","44.21%","1,417","171.46%","44.15%","$29,516.59","224.78%","45.71%","$23,747.50","224.89%","45.79%","1,475","224.89%","45.90%",28,"300.00%","75.00%"
0735370095,"12 Days of Christmas",Galison,"$27,947.60","-32.84%","35.91%","1,164","-32.68%","2.19%","$38,194.91","18.68%","8.18%","$19,025.76","24.39%","-15.65%","1,589","18.76%","-22.22%",42,"281.82%","-50.59%"
0811876446,"642 Things to Draw: Inspirational Sketchbook to Entertain and Provoke the Imagination (Drawing Books, Art Journals, Doodle Books, Gifts for Artist)","Chronicle Books","$27,868.95","103.42%","-61.24%","2,097","102.80%","-57.71%","$29,085.00","135.78%","-61.50%","$17,094.15","135.40%","-58.18%","2,190","135.23%","-58.09%",61,"281.25%","-63.47%"
1648960235,"Immortal Axes: Guitars That Rock","Princeton Architectural Press","$26,856.25","181.48%","-35.06%",745,"176.95%","-18.93%","$28,138.32","245.27%","-33.97%","$21,279.60","244.20%","-18.56%",771,"244.20%","-18.50%",12,"500.00%","0.00%"
0811868346,"Wine Wars : A Trivia Game for Wine Geeks and Wannabes (Gifts for Winos, Wine Lover Gifts, Adult Trivia Games)","Chronicle Books","$26,593.94","151.28%","2.17%","1,175","155.43%","7.31%","$27,659.96","211.58%","6.49%","$13,419.64","198.12%","5.38%","1,124","198.14%","5.34%",13,"333.33%","160.00%"
0735366756,"Galison Enchanted Nutcracker 500 Piece Puzzle from Galison - Colorful and Whimsical Illustrated Jigsaw Puzzle of The Beloved Holiday Classic, 20"" x 20"", Makes a Wonderful Gift",Galison,"$26,517.38","76.36%","94,672.62%","1,892","76.99%","94,500.00%","$29,271.66","145.61%","104,516.37%","$14,616.00","146.54%","113,378.26%","2,088","146.52%","104,300.00%",41,"1,950.00%",
