Program=[Retail],Distributor View=[Manufacturing],View By=[ASIN],Countries=[US],Businesses=[Chronicle],Locale=[en_US],Currency=[USD],Reporting Range=[Month],Viewing Range=[5/1/24 - 5/31/24],Report Updated=[8/19/24]
ASIN,"Product Title",Brand,"Ordered Revenue","Ordered Revenue - Prior Period","Ordered Revenue - Same Period Last Year","Ordered Units","Ordered Units - Prior Period","Ordered Units - Same Period Last Year","Shipped Revenue","Shipped Revenue - Prior Period","Shipped Revenue - Same Period Last Year","Shipped COGS","Shipped COGS - Prior Period","Shipped COGS - Same Period Last Year","Shipped Units","Shipped Units - Prior Period","Shipped Units - Same Period Last Year","Customer Returns","Customer Returns - Prior Period","Customer Returns - Same Period Last Year"
1784882887,"Pasta Grannies: The Official Cookbook: The Secrets of Italy's Best Home Cooks","Quadrille Publishing","$26,638.20","66.58%","198.14%","1,169","69.91%","253.17%","$27,466.60","79.04%","153.12%","$21,528.03","89.38%","170.29%","1,205","82.85%","199.75%",39,"62.50%","200.00%"
1784883506,"Resident Dog (Volume Two): Incredible Homes and the Dogs Who Live There","Quadrille Publishing","$26,446.40","4.85%","40.42%",756,"3.42%","78.30%","$26,345.51","5.60%","38.26%","$19,073.90","4.35%","75.74%",754,"4.29%","75.76%",56,"115.38%","522.22%"
1743793456,"This is Home: The Art of Simple Living","Hardie Grant","$23,866.71","-15.08%","-11.81%","1,059","-14.80%","46.47%","$23,905.75","-13.41%","-10.75%","$21,962.70","-13.10%","49.06%","1,061","-13.10%","49.02%",50,"-35.06%","25.00%"
0811877825,"Goodnight, Goodnight, Construction Site","Chronicle Books","$23,658.52","-2.69%","7.03%","2,406","12.17%","24.08%","$23,930.84","-0.36%","8.09%","$18,897.89","14.42%","22.90%","2,418","14.38%","24.51%",65,"-5.80%","-20.73%"
0811870197,"One Line A Day: A Five-Year Memory Book (5 Year Journal, Daily Journal, Yearly Journal, Memory Journal)","Chronicle Books","$23,559.79","126.63%","14.16%","1,781","160.38%","31.73%","$23,202.63","125.17%","12.26%","$13,582.03","157.21%","28.60%","1,743","157.08%","28.73%",40,"2.56%","0.00%"
1797206125,"The Live Your Values Deck: Sort Out, Honor, and Practice What Matters Most to You","Chronicle Books","$22,461.89","7.80%","34.04%","1,352","11.55%","37.40%","$22,471.30","8.89%","35.51%","$12,253.14","12.27%","44.57%","1,333","12.02%","37.14%",38,"65.22%","245.45%"
1797227459,"Star Wars Dad Jokes: The Best Worst Jokes and Puns from a Galaxy Far, Far Away . . . .","Chronicle Books","$21,770.71","280.87%",,"1,616","281.13%",,"$21,052.53","149.85%",,"$11,009.72","156.04%",,"1,563","150.08%",,8,"60.00%",
1452172897,"Floret Farm’s A Year in Flowers: Designing Gorgeous Arrangements for Every Season (Floret Farms x Chronicle Books)","Chronicle Books","$21,204.16","28.80%","-28.07%",955,"30.29%","-38.47%","$21,355.67","33.25%","-25.14%","$14,385.49","34.96%","-30.52%",961,"34.59%","-36.02%",27,"12.50%","-51.79%"
1797213717,"Snoop Dogg Presents Goon with the Spoon","Chronicle Books","$20,782.24","87.17%",,"1,660","98.09%",,"$20,809.42","89.34%",,"$19,390.27","101.35%",,"1,662","100.24%",,15,"-21.05%",
1452182272,"LEGO Minifigure Puzzle","Chronicle Books","$20,721.44","2.48%","133.30%","2,070","2.27%","284.04%","$20,461.55","-0.14%","133.51%","$16,891.70","-0.29%","286.58%","2,045","-0.29%","286.58%",53,"-40.45%","211.76%"
0811868958,"Just Between Us: Mother & Daughter: A No-Stress, No-Rules Journal (Activity Journal for Teen Girls and Moms, Diary for Tween Girls)","Chronicle Books","$20,555.92","17.02%","-35.38%","1,428","17.05%","-32.70%","$20,686.96","17.32%","-35.64%","$11,208.14","17.40%","-32.85%","1,437","17.31%","-32.85%",52,"-23.53%","-38.10%"
1452174032,"The Field Guide to Dumb Birds of North America (Bird Books, Books for Bird Lovers, Humor Books)","Chronicle Books","$19,639.92","33.58%","-33.15%","1,752","33.54%","-31.00%","$19,326.04","29.18%","-36.74%","$12,660.52","29.28%","-35.28%","1,724","29.14%","-34.70%",32,"77.78%","-37.25%"
1797221302,"Manifest: 7 Steps to Living Your Best Life","Chronicle Prism","$18,954.14","-6.89%","29.20%","1,085","-7.66%","10.38%","$19,076.57","-6.20%","29.79%","$10,015.38","-6.19%","11.61%","1,091","-6.19%","11.67%",25,"-24.24%","4.17%"
1452178593,"Press Here (Herve Tullet)","Chronicle Books","$18,899.43","-4.73%","-17.96%","2,909","-4.81%","-3.48%","$19,029.23","-2.62%","-17.07%","$12,123.88","-2.66%","-2.45%","2,929","-2.69%","-2.43%",79,"3.95%","1.28%"
1616898062,"The Architecture of Trees","Princeton Architectural Press","$18,108.69","14.12%","-30.44%",194,"13.45%","-31.69%","$18,388.71","17.96%","-30.11%","$11,710.23","17.26%","-31.53%",197,"17.96%","-31.12%",8,"33.33%","-52.94%"
2848019425,"The Ultimate Book of Vehicles: From Around the World (Ultimate Book, 1)",Tourbillon,"$17,847.09","4.08%","7.27%",972,"8.12%","20.90%","$17,399.54","-0.28%","6.43%","$10,929.60","5.26%","30.79%",954,"4.84%","20.76%",31,"63.16%","72.22%"
0735362149,"Galison Winter Lights Foil Puzzle 500 Pieces – Holiday Jigsaw Puzzle Featuring Festive City Scene by Joy Laforme – Thick, Sturdy Pieces Challenging Family Activity Great Gift Idea",Galison,"$17,825.48","-19.31%","1.92%","1,156","-15.93%","39.11%","$17,473.47","-21.89%","10.98%","$8,504.05","-18.35%","51.18%","1,133","-18.49%","51.07%",36,"-30.77%","3,500.00%"
1797215760,"The Nap Ministry's Rest Deck: 50 Practices to Resist Grind Culture","Chronicle Books","$17,431.23","-11.50%","33.21%",975,"-12.48%","33.74%","$17,192.81","-12.08%","3.55%","$8,821.98","-12.79%","3.89%",961,"-12.79%","3.89%",20,"5.26%","-37.50%"
1452150133,"They All Saw a Cat (Brendan Wenzel)","Chronicle Books","$17,370.60","15.92%","119.48%","1,774","15.87%","119.01%","$17,321.95","19.91%","123.56%","$15,288.56","25.19%","147.40%","1,769","20.01%","123.92%",44,"-18.52%","100.00%"
1797221922,"Construction Site: Taking Flight! (Goodnight, Goodnight, Construc)","Chronicle Books","$17,322.58","-16.31%","51.76%","1,427","-16.30%","112.35%","$17,128.34","-17.88%",,"$11,688.03","-17.83%",,"1,411","-17.87%",,32,"-25.58%",
145214575X,"Letters to My Grandchild: Write Now. Read Later. Treasure Forever.","Chronicle Books","$15,901.86","63.75%","1.47%","1,182","63.03%","1.55%","$16,321.61","73.18%","-7.95%","$8,324.80","71.83%","-14.71%","1,213","72.06%","-7.90%",11,"-21.43%","-60.71%"
0811836037,"A Camping Spree with Mr. Magee: (Read Aloud Books, Series Books for Kids, Books for Early Readers) (Mr. Magee, MCGE)","Chronicle Books","$15,891.54","84.44%","-44.06%","1,446","84.44%","-44.21%","$15,649.76","90.37%","-45.25%","$11,133.74","90.37%","-45.10%","1,424","90.37%","-45.23%",19,"90.00%","-26.92%"
0811843513,"The Ultimate Bar Book: The Comprehensive Guide to Over 1,000 Cocktails (Cocktail Book, Bartender Book, Mixology Book, Mixed Drinks Recipe Book)","Chronicle Books","$14,530.97","20.05%","55.74%",977,"19.00%","125.12%","$14,753.87","23.27%","57.14%","$11,388.16","22.02%","130.70%",992,"22.02%","128.57%",38,"80.95%","375.00%"
0811826023,"Peek-a Who? (Lift the Flap Books, Interactive Books for Kids, Interactive Read Aloud Books)","Chronicle Books","$14,516.74","-4.36%","-37.72%","2,321","3.02%","-41.14%","$14,100.30","-8.44%","-38.92%","$7,359.77","0.46%","-41.19%","2,255","-0.88%","-42.25%",47,"-20.34%","0.00%"
1452152160,"Mighty, Mighty Construction Site (Goodnight, Goodnight, Construc)","Chronicle Books","$14,101.39","46.75%","14.03%","1,220","67.58%","31.47%","$13,859.64","42.55%","12.55%","$10,405.20","61.80%","43.97%","1,194","62.23%","29.22%",12,"50.00%","-29.41%"
1958417262,"Around Our Table: Wholesome Recipes to Feed Your Family and Friends","Hardie Grant","$14,097.44","44.62%",,395,"51.92%",,"$15,547.49","-9.84%",,"$8,004.00","-9.19%",,435,"-9.19%",,19,,
0735381534,"Galison Spring Terrace – 1000 Piece Joy Laforme Puzzle Featuring a Magnolia Filled Neighborhood Day On A Spring Day",Galison,"$14,092.88","12.46%",,778,"12.59%",,"$14,263.57","14.28%",,"$7,083.00","14.22%",,787,"14.22%",,17,"-10.53%",
1797216228,"Stay Curious and Keep Exploring: 50 Amazing, Bubbly, and Creative Science Experiments to Do with the Whole Family","Chronicle Prism","$13,994.69","-7.37%","121.25%",737,"-7.53%","109.38%","$14,070.65","-7.79%","122.49%","$7,827.25","-7.92%","110.57%",741,"-7.95%","110.51%",18,"-57.14%","50.00%"
0735371474,"Jonathan Adler Petals 750 Piece Shaped Puzzle from Galison - Featuring Iconic Art by Jonathan Adler, Thick and Study Pieces, Challenging and Beautiful Jigsaw Puzzle for Adults, Great Gift Idea!",Galison,"$13,831.84","66.23%","619.11%",436,"68.99%","692.73%","$14,910.67","106.93%","675.20%","$8,190.00","108.00%","750.91%",468,"108.00%","750.91%",8,"166.67%","166.67%"
1399615947,"The World of Bridgerton 1000 Piece Puzzle","Laurence King","$13,667.96","145.62%",,615,"152.05%",,"$13,344.94","147.75%",,"$6,072.00","154.24%",,600,"154.24%",,3,"50.00%",
1452144826,"Endlessly Ever After: Pick YOUR Path to Countless Fairy Tale Endings!","Chronicle Books","$13,427.42","75.55%","3.06%",884,"75.40%","15.40%","$13,199.57","74.30%","2.92%","$7,641.13","75.56%","12.37%",869,"74.50%","15.25%",15,"-50.00%","36.36%"
1786274949,"Extraordinary Things to Cut Out and Collage","Laurence King Publishing","$13,292.27","20.72%","78.90%",743,"20.81%","79.90%","$10,872.15","-2.88%","47.40%","$5,584.40","-3.04%","48.05%",607,"-3.04%","48.05%",14,"-12.50%","180.00%"
2848019840,"The Ultimate Construction Site Book (Ultimate Book, 2)",Tourbillon,"$12,642.38","-6.23%","-9.57%",664,"-16.48%","-3.49%","$12,766.70","-4.67%","-8.23%","$7,744.50","-14.99%","7.02%",675,"-14.77%","-1.32%",22,"-4.35%","100.00%"
1452180288,"You Will Leave a Trail of Stars: Words of Inspiration for Blazing Your Own Path (Lisa Congdon x Chronicle Books)","Chronicle Books","$12,307.16","313.51%","22.03%","1,091","352.70%","16.81%","$12,322.27","329.07%","27.74%","$8,047.82","372.60%","22.10%","1,096","372.41%","22.73%",22,"214.29%","46.67%"
0735376875,"Galison Beside The Sea – 500 Piece Puzzle Fun and Challenging Activity with Bright and Bold Artwork of Charming Village and Sea Scenery for Adults and Families",Galison,"$11,773.08","22.83%","7,039.96%",785,"22.66%","7,036.36%","$11,758.12","24.15%","6,436.65%","$6,099.57","23.89%","6,425.00%",784,"24.05%","6,433.33%",4,"-66.67%",
179721876X,"Nouveau One Line a Day: A Five-Year Memory Book","Chronicle Books","$11,411.13","15.98%","47.49%",750,"15.38%","47.93%","$11,619.50","18.81%","46.71%","$5,943.60","19.06%","46.82%",762,"19.06%","46.82%",35,"29.63%","150.00%"
1452168660,"Studio Ghibli: 100 Collectible Postcards: Final Frames from the Feature Films (1984-2014)","Chronicle Books","$11,350.28","10.51%","9.35%",591,"11.09%","8.44%","$11,275.64","8.63%","19.30%","$6,729.77","8.76%","4.82%",587,"8.91%","18.35%",6,"20.00%","100.00%"
1452170339,"Tiny T. Rex and the Impossible Hug","Chronicle Books","$11,011.67","-6.60%","-21.99%","1,187","-6.68%","-22.11%","$11,095.01","-4.54%","-22.61%","$8,802.56","-4.64%","-23.19%","1,196","-4.63%","-22.74%",17,"-43.33%","-29.17%"
1797226487,"Stay Curious and Keep Exploring: Next Level: 50 Bigger, Bolder Science Experiments to Do with the Whole Family","Chronicle Prism","$10,877.87","-30.97%",,559,"-26.74%",,"$10,934.33","-32.73%",,"$5,924.16","-28.72%",,561,"-28.72%",,20,"-75.31%",
1958417270,"Making Things: Finding Use, Meaning, and Satisfaction in Crafting Everyday Objects","Hardie Grant","$10,764.68","267.46%",,418,"349.46%",,"$15,585.01",,,"$9,869.30",,,613,,,15,,
1452164622,"Modern One Line a Day: A Five-Year Memory Book","Chronicle Books","$10,707.84","27.35%","-40.25%",732,"28.87%","-37.60%","$11,061.36","36.25%","-40.11%","$5,856.15","37.79%","-37.90%",756,"37.96%","-37.47%",31,"55.00%","-39.22%"
1452181756,"Floret Farm's Discovering Dahlias: A Guide to Growing and Arranging Magnificent Blooms (Floret Farms x Chronicle Books)","Chronicle Books","$10,596.86","5.82%","-19.26%",623,"5.95%","-19.30%","$10,686.28","6.59%","-18.26%","$7,209.44","6.62%","-18.69%",628,"6.62%","-18.34%",15,"50.00%","7.14%"
1797221426,"Wear It Well: Reclaim Your Closet and Rediscover the Joy of Getting Dressed","Chronicle Prism","$10,385.71","-5.08%","2,401.38%",672,"-5.22%","4,100.00%","$10,527.71","-3.77%",,"$8,133.72","-3.92%",,681,"-3.95%",,23,"-14.81%",
B01N1YE568,"The Ultimate Book of Airplanes and Airports",Tourbillon,"$10,051.07","12.33%","1,076.97%",575,"33.10%","1,302.44%","$10,024.19","12.69%","842.98%","$6,534.68","33.10%","1,111.07%",571,"33.41%","1,019.61%",14,"-22.22%","55.56%"
1797216163,"100 Morning Treats: With Muffins, Rolls, Biscuits, Sweet and Savory Breakfast Breads, and More","Chronicle Books","$9,803.74","-2.73%","-84.65%",462,"-1.49%","-83.35%","$9,957.57","-0.57%","-93.01%","$5,920.20","0.43%","-92.63%",468,"0.43%","-92.63%",13,"-7.14%","-82.43%"
1786279118,"Laurence King The World of Jane Austen 1000 Piece Puzzle","Laurence King","$9,774.43","35.98%","725.52%",483,"34.92%","610.29%","$10,002.35","41.87%","835.78%","$4,554.00","41.03%","488.73%",495,"41.03%","698.39%",7,"40.00%","133.33%"
B078X9MFG5,"The Ultimate Book of Planet Earth",Tourbillon,"$9,704.48","-20.47%","4.93%",639,"-19.82%","3.73%","$10,055.87","-16.57%","7.85%","$6,917.95","-15.26%","5.29%",662,"-15.78%","6.60%",13,"-27.78%","-7.14%"
0735378452,"Galison Stitch by Stitch – 1000 Piece Puzzle Fun and Challenging Activity with Bright and Bold Quilting and Crafting Themed Storefront Artwork for Adults and Families",Galison,"$9,667.84","43.79%","53,640.08%",629,"45.27%","62,800.00%","$9,891.71","53.10%",,"$5,796.00","55.20%",,644,"55.56%",,19,"72.73%",
1646144120,"The Last Cuentista: Newbery Medal Winner","LEVINE QUERIDO","$9,593.30","19.10%",,970,"23.10%",,"$9,751.54","26.97%",,"$5,002.24","31.99%",,986,"31.64%",,9,"-35.71%",
1797204726,"Construction Site: Road Crew, Coming Through! (Goodnight, Goodnight, Construc)","Chronicle Books","$9,547.68","11.24%","-45.10%",760,"11.60%","-44.93%","$9,375.78","10.37%","-46.44%","$6,168.60","10.53%","-46.37%",745,"10.53%","-46.36%",14,"-36.36%","-44.00%"
0811874559,"All My Friends Are Dead","Chronicle Books","$9,529.18","167.02%","230.24%","1,198","177.31%","313.10%","$9,520.76","180.99%","228.82%","$5,565.27","197.35%","317.57%","1,196","192.42%","311.00%",11,"266.67%","175.00%"
1452138737,"Marimekko Notes: 20 Different Unikko Notecards and Envelopes",Marimekko,"$9,437.65","228.26%","80.26%",620,"233.33%","78.16%","$9,361.10","231.31%","77.18%","$4,553.11","228.41%","79.33%",611,"239.44%","76.59%",4,"100.00%","33.33%"
1452124833,"Whatever You Are, Be a Good One: 100 Inspirational Quotations Hand-Lettered by Lisa Congdon (Lisa Congdon x Chronicle Books)","Chronicle Books","$9,368.33","99.28%","-36.34%",755,"98.16%","-36.87%","$9,339.87","106.52%","-36.35%","$5,166.88","107.46%","-36.68%",751,"107.46%","-36.68%",21,"950.00%","-4.55%"
081187107X,"Ramayana: Divine Loophole","Chronicle Books","$9,357.24","47.87%","115.65%",497,"49.70%","165.78%","$10,618.74","184.25%","144.73%","$9,032.10","186.22%","181.41%",561,"186.22%","200.00%",5,"0.00%","0.00%"
1913947610,"Fabric for Fashion: The Swatch Book Revised Second Edition","Laurence King Publishing","$9,278.38","-14.09%","-3.31%",118,"-12.59%","0.85%","$9,131.81","-17.28%","-0.52%","$7,203.60","-15.94%","4.50%",116,"-15.94%","4.50%",2,"0.00%","-33.33%"
0735375054,"Galison Wild Spirit 500 Piece Puzzle from Galison - 20"" x 20"" Beautifully Illustrated Puzzle, Thick & Sturdy Pieces, Fun and Challenging Activity for Adults, Makes a Wonderful Gift!",Galison,"$8,973.39","19.55%","27.03%",600,"19.76%","27.66%","$9,153.27","22.69%","29.58%","$4,590.00","22.89%","30.21%",612,"22.89%","30.21%",10,"-23.08%","66.67%"
1452152632,"Nurture: A Modern Guide to Pregnancy, Birth, Early Motherhood―and Trusting Yourself and Your Body","Chronicle Books","$8,933.53","-8.21%","-41.68%",621,"-8.94%","-37.59%","$9,017.79","-7.18%","-40.10%","$7,172.73","-7.86%","-30.52%",627,"-7.93%","-35.89%",17,"0.00%","-39.29%"
081182778X,"Enemy Pie : (Reading Rainbow Book, Children’s Book about Kindness, Kids Books about Learning)","Chronicle Books","$8,916.15","-8.40%","-31.96%",813,"-8.24%","-24.37%","$8,817.72","-7.55%","-31.21%","$6,290.66","-7.24%","-25.40%",804,"-7.37%","-23.50%",13,"-38.10%","-7.14%"
1797212575,"The Wild Unknown Alchemy Deck and Guidebook (Official Keepsake Box Set)","Chronicle Prism","$8,729.20","6.92%","-25.82%",278,"-3.14%","-23.63%","$8,697.80","5.49%","-26.29%","$5,096.80","-5.14%","-24.11%",277,"-5.14%","-24.11%",9,"12.50%","-18.18%"
1797228943,"Flowers for Things I Don't Know How to Say","Chronicle Books","$8,617.24","102.79%",,450,"100.89%",,"$8,623.26","102.44%",,"$4,140.18","101.34%",,451,"101.34%",,12,"200.00%",
1958417009,"Rintaro: Japanese Food from an Izakaya in California","Hardie Grant","$8,562.56","-43.33%","167.58%",303,"-37.01%","278.75%","$8,139.75","-46.46%",,"$5,280.80","-40.51%",,287,"-40.70%",,18,"-14.29%",
1452101248,"Plenty: Vibrant Vegetable Recipes from London's Ottolenghi",Danerhouse,"$8,530.79","26.32%","-11.08%",453,"30.17%","-15.33%","$8,404.14","19.05%","-11.03%","$7,180.60","22.53%","-15.37%",446,"22.53%","-15.37%",20,"-9.09%","-25.93%"
1797213873,"Construction Site: Farming Strong All Year Long (Goodnight, Goodnight, Construc)","Chronicle Books","$8,507.13","-10.44%","-35.11%",651,"-10.33%","-26.77%","$8,454.57","-10.87%","-34.25%","$5,332.32","-10.80%","-25.46%",644,"-10.80%","-25.46%",15,"-6.25%","7.14%"
0735369305,"Galison Blooming Streets 500 Piece Puzzle from Galison - Beautifully Illustrated Jigsaw Puzzle of a Local NYC Street, Fun & Challenging, Unique Gift Idea",Galison,"$8,470.78","-35.83%","32.77%",521,"-43.06%","15.78%","$8,267.24","-38.48%","29.62%","$3,556.00","-45.20%","12.89%",508,"-45.20%","12.89%",19,"72.73%","58.33%"
179722221X,"Just Between Us: Mother & Daughter revised edition: The Original Bestselling No-Stress, No-Rules Journal","Chronicle Books","$8,428.75","62.31%","1,247.91%",574,"63.07%","1,204.55%","$8,517.13","65.51%","1,128.81%","$4,524.00","66.67%","1,160.87%",580,"66.67%","1,160.87%",25,"108.33%","2,400.00%"
1452145032,"TouchThinkLearn: ABC","Chronicle Books","$8,424.94","10.80%","-20.16%",446,"10.95%","-13.40%","$8,424.94","9.98%","-19.85%","$5,129.00","10.37%","-13.06%",446,"10.12%","-13.06%",31,"-38.00%","-39.22%"
1452178917,"Mythos: (Ancient Greek Mythology Book for Adults, Modern Telling of Classical Greek Myths Book) (Stephen Fry's Greek Myths, 1)","Chronicle Books","$8,360.10","29.87%","-21.98%",519,"42.98%","-9.27%","$8,085.68","23.91%","-25.32%","$6,895.69","35.98%","-13.50%",501,"36.14%","-13.32%",21,"23.53%","31.25%"
0735376565,"Galison Ever Upward – 1000 Piece Puzzle Fun and Challenging Activity with Bright and Bold Artwork of Vintage Style Flower Seed Packets for Adults and Families",Galison,"$8,311.38","18.46%","4,100.00%",462,"18.46%","4,100.00%","$8,563.24","26.60%","3,866.67%","$4,284.00","26.60%","3,866.67%",476,"26.60%","3,866.67%",2,"-88.89%","100.00%"
073535961X,"Galison Houseplant Jungle 1000 Piece Jigsaw Puzzle for Adults – Plant Jigsaw Puzzle with Mix of Succulents & Other Household Plants – Fun Indoor Activity, Multicolor",Galison,"$8,254.89","15.05%","-29.58%",478,"15.74%","-37.35%","$8,350.89","16.27%","-30.86%","$4,098.70","16.47%","-38.32%",483,"16.67%","-38.39%",9,"80.00%","-25.00%"
0735375291,"Galison Garden Path – 500 Piece Puzzle Fun and Challenging Activity with Bright and Bold Artwork of Country Cottage and Plant Path for Adults and Families",Galison,"$8,071.53","-3.95%","4.37%",534,"-0.74%","3.89%","$7,656.72","-9.73%","-4.54%","$3,795.00","-6.64%","-5.07%",506,"-6.64%","-5.07%",7,"-50.00%","-65.00%"
1452155577,"Kinky Truth or Dare: Pick-A-Stick (Sexy Date Night Truth or Dare for Couples, Naughty Adult Sex Games)","Chronicle Books","$8,043.72","-1.03%","-16.59%",579,"-0.69%","-16.33%","$8,141.37","0.87%","-14.20%","$4,274.30","0.75%","-14.36%",583,"0.87%","-14.26%",17,"6.25%","-22.73%"
1646140001,"Everything Sad Is Untrue: (a true story)","LEVINE QUERIDO","$7,998.97","22.58%","-50.03%",862,"22.62%","-17.83%","$8,054.53","24.13%","-51.40%","$7,939.75","27.73%","-16.96%",868,"24.18%","-19.93%",13,"-31.58%","-50.00%"
1452168369,"Mindfulness Cards: Simple Practices for Everyday Life","Chronicle Books","$7,981.45","-18.36%","-65.34%",524,"-19.88%","-71.15%","$8,394.53","-8.11%","-64.72%","$4,305.60","-9.51%","-71.38%",552,"-9.66%","-70.86%",10,"0.00%","-61.54%"
0811876659,"Ivy and Bean Boxed Set 2: (Children's Book Collection, Boxed Set of Books for Kids, Box Set of Children's Books) (Books 4-6)","Chronicle Books","$7,886.17","0.89%","-25.37%",590,"1.20%","0.34%","$7,993.77","3.73%","-23.70%","$5,492.40","4.01%","2.40%",598,"4.00%","2.57%",10,"-23.08%","66.67%"
1797224409,"The Heirloomist: 100 Treasures and the Stories They Tell","Chronicle Books","$7,860.88","46.48%",,308,"60.42%",,"$8,830.76","-53.12%",,"$4,410.98","-49.11%",,343,"-49.11%",,21,,
1452164150,"Platters and Boards: Beautiful, Casual Spreads for Every Occasion","Chronicle Books","$7,624.55","39.74%","-26.50%",545,"39.74%","-11.38%","$7,694.50","42.93%","-25.93%","$6,314.00","43.02%","-10.57%",550,"42.86%","-10.57%",34,"88.89%","-37.04%"
1452161364,"Up in the Garden and Down in the Dirt: (Nature Book for Kids, Gardening and Vegetable Planting, Outdoor Nature Book) (Over and Under)","Chronicle Books","$7,599.06","-51.05%","-51.02%","1,076","-50.78%","-52.62%","$7,209.82","-53.65%","-53.83%","$3,735.20","-53.66%","-55.69%","1,015","-53.65%","-55.60%",55,"0.00%","-30.38%"
